,index,word,contain_1,contain_2,contain_3,contain_4,contain_5,length,num_space,start,end
12669,16659, Reagan,0,0,0,0,0,7,1,0,0
12670,16660,Ronald Reagan,0,0,0,0,0,13,1,0,0
12671,16660, Reagan,0,0,0,0,0,7,1,0,0
12672,16661,Ronald Reagan,0,0,0,0,0,13,1,0,0
12673,16661, Reagan,0,0,0,0,0,7,1,0,0
12674,16662,Ronald Reagan,0,0,0,0,0,13,1,0,0
12675,16662, Reagan,0,0,0,0,0,7,1,0,0
12676,16663,Ronald Reagan,0,0,0,0,0,13,1,0,0
12677,16663, Reagan,0,0,0,0,0,7,1,0,0
12678,16664,Ronald Reagan,0,0,0,0,0,13,1,0,0
12679,16664, Reagan,0,0,0,0,0,7,1,0,0
12680,16665,Ronald Reagan,0,0,0,0,0,13,1,0,0
12681,16665, Reagan,0,0,0,0,0,7,1,0,0
12682,16666,Ronald Reagan,0,0,0,0,0,13,1,0,0
12683,16666, Reagan,0,0,0,0,0,7,1,0,0
12684,16667,Ronald Reagan,0,0,0,0,0,13,1,0,0
12685,16667, Reagan,0,0,0,0,0,7,1,0,0
12686,16668,Ronald Reagan,0,0,0,0,0,13,1,0,0
12687,16668, Reagan,0,0,0,0,0,7,1,0,0
12688,16669,Ronald Reagan,0,0,0,0,0,13,1,0,0
12689,16669, Reagan,0,0,0,0,0,7,1,0,0
12690,16670,Ronald Reagan,0,0,0,0,0,13,1,0,0
12691,16670, Reagan,0,0,0,0,0,7,1,0,0
12692,16671,Ronald Reagan,0,0,0,0,0,13,1,0,0
12693,16671, Reagan,0,0,0,0,0,7,1,0,0
12694,16672,Ronald Reagan,0,0,0,0,0,13,1,0,0
12695,16672, Reagan,0,0,0,0,0,7,1,0,0
12696,16673,Ronald Reagan,0,0,0,0,0,13,1,0,0
12697,16673, Reagan,0,0,0,0,0,7,1,0,0
12698,16674,Ronald Reagan,0,0,0,0,0,13,1,0,0
12699,16674, Reagan,0,0,0,0,0,7,1,0,0
12700,16675,Ronald Reagan,0,0,0,0,0,13,1,0,0
12701,16675, Reagan,0,0,0,0,0,7,1,0,0
12702,16676,Ronald Reagan,0,0,0,0,0,13,1,0,0
12703,16676, Reagan,0,0,0,0,0,7,1,0,0
12704,16677,George Bush Sr,0,0,0,0,0,14,2,0,0
12705,16677, Sr,0,0,0,0,0,3,1,0,0
12706,16678,George Bush Sr,0,0,0,0,0,14,2,0,0
12707,16678, Sr,0,0,0,0,0,3,1,0,0
12708,16679,George Bush Sr,0,0,0,0,0,14,2,0,0
12709,16679, Sr,0,0,0,0,0,3,1,0,0
12710,16680,George Bush Sr,0,0,0,0,0,14,2,0,0
12711,16680, Sr,0,0,0,0,0,3,1,0,0
12712,16681,George Bush Sr,0,0,0,0,0,14,2,0,0
12713,16681, Sr,0,0,0,0,0,3,1,0,0
12714,16682,George Bush Sr,0,0,0,0,0,14,2,0,0
12715,16682, Sr,0,0,0,0,0,3,1,0,0
12716,16683,George Bush Sr,0,0,0,0,0,14,2,0,0
12717,16683, Sr,0,0,0,0,0,3,1,0,0
12718,16684,George Bush Sr,0,0,0,0,0,14,2,0,0
12719,16684, Sr,0,0,0,0,0,3,1,0,0
12720,16685,George Bush Sr,0,0,0,0,0,14,2,0,0
12721,16685, Sr,0,0,0,0,0,3,1,0,0
12722,16686,Wall Street,0,0,0,0,0,11,1,0,0
12723,16686, Street,0,0,0,0,0,7,1,0,0
12724,16687,Wall Street,0,0,0,0,0,11,1,0,0
12725,16687, Street,0,0,0,0,0,7,1,0,0
12726,16688,Wall Street,0,0,0,0,0,11,1,0,0
12727,16688, Street,0,0,0,0,0,7,1,0,0
12728,16689,Wall Street,0,0,0,0,0,11,1,0,0
12729,16689, Street,0,0,0,0,0,7,1,0,0
12730,16690,Wall Street,0,0,0,0,0,11,1,0,0
12731,16690, Street,0,0,0,0,0,7,1,0,0
12732,16691,Wall Street,0,0,0,0,0,11,1,0,0
12733,16691, Street,0,0,0,0,0,7,1,0,0
12734,16692,Wall Street,0,0,0,0,0,11,1,0,0
12735,16692, Street,0,0,0,0,0,7,1,0,0
12736,16693,Wall Street,0,0,0,0,0,11,1,0,0
12737,16693, Street,0,0,0,0,0,7,1,0,0
12738,16694,Wall Street,0,0,0,0,0,11,1,0,0
12739,16694, Street,0,0,0,0,0,7,1,0,0
12740,16695,Wall Street,0,0,0,0,0,11,1,0,0
12741,16695, Street,0,0,0,0,0,7,1,0,0
12742,16696,Wall Street,0,0,0,0,0,11,1,0,0
12743,16696, Street,0,0,0,0,0,7,1,0,0
12744,16697,Wall Street,0,0,0,0,0,11,1,0,0
12745,16697, Street,0,0,0,0,0,7,1,0,0
12746,16698,Wall Street,0,0,0,0,0,11,1,0,0
12747,16698, Street,0,0,0,0,0,7,1,0,0
12748,16699,Wall Street,0,0,0,0,0,11,1,0,0
12749,16699, Street,0,0,0,0,0,7,1,0,0
12750,16700,Wall Street,0,0,0,0,0,11,1,0,0
12751,16700, Street,0,0,0,0,0,7,1,0,0
12752,16701,Wall Street,0,0,0,0,0,11,1,0,0
12753,16701, Street,0,0,0,0,0,7,1,0,0
12754,16702,Wall Street,0,0,0,0,0,11,1,0,0
12755,16702, Street,0,0,0,0,0,7,1,0,0
12756,16703,Wall Street,0,0,0,0,0,11,1,0,0
12757,16703, Street,0,0,0,0,0,7,1,0,0
12758,16704,Wall Street,0,0,0,0,0,11,1,0,0
12759,16704, Street,0,0,0,0,0,7,1,0,0
12760,16705,Wall Street,0,0,0,0,0,11,1,0,0
12761,16705, Street,0,0,0,0,0,7,1,0,0
12762,16706,Wall Street,0,0,0,0,0,11,1,0,0
12763,16706, Street,0,0,0,0,0,7,1,0,0
12764,16707,Wall Street,0,0,0,0,0,11,1,0,0
12765,16707, Street,0,0,0,0,0,7,1,0,0
12766,16745,Carlyle Group,0,0,0,0,1,13,1,0,0
12767,16745, Group,0,0,0,0,1,6,1,0,0
12768,16746,Carlyle Group,0,0,0,0,1,13,1,0,0
12769,16746, Group,0,0,0,0,1,6,1,0,0
12770,16747,Carlyle Group,0,0,0,0,1,13,1,0,0
12771,16747, Group,0,0,0,0,1,6,1,0,0
12772,16748,Carlyle Group,0,0,0,0,1,13,1,0,0
12773,16748, Group,0,0,0,0,1,6,1,0,0
12774,16749,Carlyle Group,0,0,0,0,1,13,1,0,0
12775,16749, Group,0,0,0,0,1,6,1,0,0
12776,16750,Carlyle Group,0,0,0,0,1,13,1,0,0
12777,16750, Group,0,0,0,0,1,6,1,0,0
12778,16751,Carlyle Group,0,0,0,0,1,13,1,0,0
12779,16751, Group,0,0,0,0,1,6,1,0,0
12780,16752,Carlyle Group,0,0,0,0,1,13,1,0,0
12781,16752, Group,0,0,0,0,1,6,1,0,0
12782,16753,Carlyle Group,0,0,0,0,1,13,1,0,0
12783,16753, Group,0,0,0,0,1,6,1,0,0
12784,16754,Carlyle Group,0,0,0,0,1,13,1,0,0
12785,16754, Group,0,0,0,0,1,6,1,0,0
12786,16755,Carlyle Group,0,0,0,0,1,13,1,0,0
12787,16755, Group,0,0,0,0,1,6,1,0,0
12788,16756,Carlyle Group,0,0,0,0,1,13,1,0,0
12789,16756, Group,0,0,0,0,1,6,1,0,0
12790,16757,Carlyle Group,0,0,0,0,1,13,1,0,0
12791,16757, Group,0,0,0,0,1,6,1,0,0
12792,16758,Carlyle Group,0,0,0,0,1,13,1,0,0
12793,16758, Group,0,0,0,0,1,6,1,0,0
12794,16759,Carlyle Group,0,0,0,0,1,13,1,0,0
12795,16759, Group,0,0,0,0,1,6,1,0,0
12796,16760,Carlyle Group,0,0,0,0,1,13,1,0,0
12797,16760, Group,0,0,0,0,1,6,1,0,0
12798,16761,Carlyle Group,0,0,0,0,1,13,1,0,0
12799,16761, Group,0,0,0,0,1,6,1,0,0
12800,16762,Carlyle Group,0,0,0,0,1,13,1,0,0
12801,16762, Group,0,0,0,0,1,6,1,0,0
12802,16763,Carlyle Group,0,0,0,0,1,13,1,0,0
12803,16763, Group,0,0,0,0,1,6,1,0,0
12804,16764,Carlyle Group,0,0,0,0,1,13,1,0,0
12805,16764, Group,0,0,0,0,1,6,1,0,0
12806,16765,David Tepper,0,0,0,0,0,12,1,0,0
12807,16765, Tepper,0,0,0,0,0,7,1,0,0
12808,16766,David Tepper,0,0,0,0,0,12,1,0,0
12809,16766, Tepper,0,0,0,0,0,7,1,0,0
12810,16767,David Tepper,0,0,0,0,0,12,1,0,0
12811,16767, Tepper,0,0,0,0,0,7,1,0,0
12812,16768,David Tepper,0,0,0,0,0,12,1,0,0
12813,16768, Tepper,0,0,0,0,0,7,1,0,0
12814,16769,David Tepper,0,0,0,0,0,12,1,0,0
12815,16769, Tepper,0,0,0,0,0,7,1,0,0
12816,16770,David Tepper,0,0,0,0,0,12,1,0,0
12817,16770, Tepper,0,0,0,0,0,7,1,0,0
12818,16771,David Tepper,0,0,0,0,0,12,1,0,0
12819,16771, Tepper,0,0,0,0,0,7,1,0,0
12820,16772,David Tepper,0,0,0,0,0,12,1,0,0
12821,16772, Tepper,0,0,0,0,0,7,1,0,0
12822,16773,David Tepper,0,0,0,0,0,12,1,0,0
12823,16773, Tepper,0,0,0,0,0,7,1,0,0
12824,16774,David Tepper,0,0,0,0,0,12,1,0,0
12825,16774, Tepper,0,0,0,0,0,7,1,0,0
12826,16775,David Tepper,0,0,0,0,0,12,1,0,0
12827,16775, Tepper,0,0,0,0,0,7,1,0,0
12828,16776,David Tepper,0,0,0,0,0,12,1,0,0
12829,16776, Tepper,0,0,0,0,0,7,1,0,0
12830,16777,David Tepper,0,0,0,0,0,12,1,0,0
12831,16777, Tepper,0,0,0,0,0,7,1,0,0
12832,16778,David Tepper,0,0,0,0,0,12,1,0,0
12833,16778, Tepper,0,0,0,0,0,7,1,0,0
12834,16779,David Tepper,0,0,0,0,0,12,1,0,0
12835,16779, Tepper,0,0,0,0,0,7,1,0,0
12836,16780,David Tepper,0,0,0,0,0,12,1,0,0
12837,16780, Tepper,0,0,0,0,0,7,1,0,0
12838,16781,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12839,16781, Romney,0,0,0,0,0,7,1,0,0
12840,16782,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12841,16782, Romney,0,0,0,0,0,7,1,0,0
12842,16783,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12843,16783, Romney,0,0,0,0,0,7,1,0,0
12844,16784,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12845,16784, Romney,0,0,0,0,0,7,1,0,0
12846,16785,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12847,16785, Romney,0,0,0,0,0,7,1,0,0
12848,16786,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12849,16786, Romney,0,0,0,0,0,7,1,0,0
12850,16787,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12851,16787, Romney,0,0,0,0,0,7,1,0,0
12852,16788,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12853,16788, Romney,0,0,0,0,0,7,1,0,0
12854,16789,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12855,16789, Romney,0,0,0,0,0,7,1,0,0
12856,16790,Even Mitt Romney,0,0,0,0,0,16,2,1,0
12857,16790, Romney,0,0,0,0,0,7,1,0,0
12858,16813,The Bush,0,0,0,0,0,8,1,1,0
12859,16813, Bush,0,0,0,0,0,5,1,0,0
12860,16814,The Bush,0,0,0,0,0,8,1,1,0
12861,16814, Bush,0,0,0,0,0,5,1,0,0
12862,16815,The Bush,0,0,0,0,0,8,1,1,0
12863,16815, Bush,0,0,0,0,0,5,1,0,0
12864,16816,The Bush,0,0,0,0,0,8,1,1,0
12865,16816, Bush,0,0,0,0,0,5,1,0,0
12866,16817,The Bush,0,0,0,0,0,8,1,1,0
12867,16817, Bush,0,0,0,0,0,5,1,0,0
12868,16818,The Bush,0,0,0,0,0,8,1,1,0
12869,16818, Bush,0,0,0,0,0,5,1,0,0
12870,16819,The Bush,0,0,0,0,0,8,1,1,0
12871,16819, Bush,0,0,0,0,0,5,1,0,0
12872,16820,The Bush,0,0,0,0,0,8,1,1,0
12873,16820, Bush,0,0,0,0,0,5,1,0,0
12874,16821,The Bush,0,0,0,0,0,8,1,1,0
12875,16821, Bush,0,0,0,0,0,5,1,0,0
12876,16822,The Bush,0,0,0,0,0,8,1,1,0
12877,16822, Bush,0,0,0,0,0,5,1,0,0
12878,16823,The Bush,0,0,0,0,0,8,1,1,0
12879,16823, Bush,0,0,0,0,0,5,1,0,0
12880,16824,The Bush,0,0,0,0,0,8,1,1,0
12881,16824, Bush,0,0,0,0,0,5,1,0,0
12882,16825,The Bush,0,0,0,0,0,8,1,1,0
12883,16825, Bush,0,0,0,0,0,5,1,0,0
12884,16826,The Bush,0,0,0,0,0,8,1,1,0
12885,16826, Bush,0,0,0,0,0,5,1,0,0
12886,16827,The Bush,0,0,0,0,0,8,1,1,0
12887,16827, Bush,0,0,0,0,0,5,1,0,0
12888,16828,The Bush,0,0,0,0,0,8,1,1,0
12889,16828, Bush,0,0,0,0,0,5,1,0,0
12890,16829,The Bush,0,0,0,0,0,8,1,1,0
12891,16829, Bush,0,0,0,0,0,5,1,0,0
12892,16830,The Bush,0,0,0,0,0,8,1,1,0
12893,16830, Bush,0,0,0,0,0,5,1,0,0
12894,16831,The Bush,0,0,0,0,0,8,1,1,0
12895,16831, Bush,0,0,0,0,0,5,1,0,0
12896,16832,The Bush,0,0,0,0,0,8,1,1,0
12897,16832, Bush,0,0,0,0,0,5,1,0,0
12898,16833,The Bush,0,0,0,0,0,8,1,1,0
12899,16833, Bush,0,0,0,0,0,5,1,0,0
12900,16834,The Bush,0,0,0,0,0,8,1,1,0
12901,16834, Bush,0,0,0,0,0,5,1,0,0
12902,16835,The Bush,0,0,0,0,0,8,1,1,0
12903,16835, Bush,0,0,0,0,0,5,1,0,0
12904,16836,The Bush,0,0,0,0,0,8,1,1,0
12905,16836, Bush,0,0,0,0,0,5,1,0,0
12906,16837,The Bush,0,0,0,0,0,8,1,1,0
12907,16837, Bush,0,0,0,0,0,5,1,0,0
12908,16838,The Bush,0,0,0,0,0,8,1,1,0
12909,16838, Bush,0,0,0,0,0,5,1,0,0
12910,16839,The Bush,0,0,0,0,0,8,1,1,0
12911,16839, Bush,0,0,0,0,0,5,1,0,0
12912,16840,The Bush,0,0,0,0,0,8,1,1,0
12913,16840, Bush,0,0,0,0,0,5,1,0,0
12914,16841,The Bush,0,0,0,0,0,8,1,1,0
12915,16841, Bush,0,0,0,0,0,5,1,0,0
12916,16842,The Bush,0,0,0,0,0,8,1,1,0
12917,16842, Bush,0,0,0,0,0,5,1,0,0
12918,16843,The Bush,0,0,0,0,0,8,1,1,0
12919,16843, Bush,0,0,0,0,0,5,1,0,0
12920,16844,The Bush,0,0,0,0,0,8,1,1,0
12921,16844, Bush,0,0,0,0,0,5,1,0,0
12922,16845,The Bush,0,0,0,0,0,8,1,1,0
12923,16845, Bush,0,0,0,0,0,5,1,0,0
12924,16846,The Bush,0,0,0,0,0,8,1,1,0
12925,16846, Bush,0,0,0,0,0,5,1,0,0
12926,16847,The Bush,0,0,0,0,0,8,1,1,0
12927,16847, Bush,0,0,0,0,0,5,1,0,0
12928,16848,The Bush,0,0,0,0,0,8,1,1,0
12929,16848, Bush,0,0,0,0,0,5,1,0,0
12930,17002,Mount Pelion,0,0,0,0,0,12,1,0,0
12931,17002, Pelion,0,0,0,0,0,7,1,0,0
12932,17003,Mount Pelion,0,0,0,0,0,12,1,0,0
12933,17003, Pelion,0,0,0,0,0,7,1,0,0
12934,17004,Mount Pelion,0,0,0,0,0,12,1,0,0
12935,17004, Pelion,0,0,0,0,0,7,1,0,0
12936,17005,Mount Pelion,0,0,0,0,0,12,1,0,0
12937,17005, Pelion,0,0,0,0,0,7,1,0,0
12938,17006,Mount Pelion,0,0,0,0,0,12,1,0,0
12939,17006, Pelion,0,0,0,0,0,7,1,0,0
12940,17007,Mount Pelion,0,0,0,0,0,12,1,0,0
12941,17007, Pelion,0,0,0,0,0,7,1,0,0
12942,17008,Mount Pelion,0,0,0,0,0,12,1,0,0
12943,17008, Pelion,0,0,0,0,0,7,1,0,0
12944,17009,Mount Pelion,0,0,0,0,0,12,1,0,0
12945,17009, Pelion,0,0,0,0,0,7,1,0,0
12946,17010,Mount Pelion,0,0,0,0,0,12,1,0,0
12947,17010, Pelion,0,0,0,0,0,7,1,0,0
12948,17011,Mount Pelion,0,0,0,0,0,12,1,0,0
12949,17011, Pelion,0,0,0,0,0,7,1,0,0
12950,17012,Mount Pelion,0,0,0,0,0,12,1,0,0
12951,17012, Pelion,0,0,0,0,0,7,1,0,0
12952,17013,Mount Pelion,0,0,0,0,0,12,1,0,0
12953,17013, Pelion,0,0,0,0,0,7,1,0,0
12954,17014,Mount Pelion,0,0,0,0,0,12,1,0,0
12955,17014, Pelion,0,0,0,0,0,7,1,0,0
12956,17015,Mount Pelion,0,0,0,0,0,12,1,0,0
12957,17015, Pelion,0,0,0,0,0,7,1,0,0
12958,17016,Mount Pelion,0,0,0,0,0,12,1,0,0
12959,17016, Pelion,0,0,0,0,0,7,1,0,0
12960,17017,Mount Pelion,0,0,0,0,0,12,1,0,0
12961,17017, Pelion,0,0,0,0,0,7,1,0,0
12962,17018,Mount Pelion,0,0,0,0,0,12,1,0,0
12963,17018, Pelion,0,0,0,0,0,7,1,0,0
12964,17019,Mount Pelion,0,0,0,0,0,12,1,0,0
12965,17019, Pelion,0,0,0,0,0,7,1,0,0
12966,17020,Mount Pelion,0,0,0,0,0,12,1,0,0
12967,17020, Pelion,0,0,0,0,0,7,1,0,0
12968,17021,Mount Pelion,0,0,0,0,0,12,1,0,0
12969,17021, Pelion,0,0,0,0,0,7,1,0,0
12970,17022,Mount Pelion,0,0,0,0,0,12,1,0,0
12971,17022, Pelion,0,0,0,0,0,7,1,0,0
12972,17023,Mount Pelion,0,0,0,0,0,12,1,0,0
12973,17023, Pelion,0,0,0,0,0,7,1,0,0
12974,17024,Mount Pelion,0,0,0,0,0,12,1,0,0
12975,17024, Pelion,0,0,0,0,0,7,1,0,0
12976,17025,Mount Pelion,0,0,0,0,0,12,1,0,0
12977,17025, Pelion,0,0,0,0,0,7,1,0,0
12978,17026,Mount Pelion,0,0,0,0,0,12,1,0,0
12979,17026, Pelion,0,0,0,0,0,7,1,0,0
12980,17027,Mount Pelion,0,0,0,0,0,12,1,0,0
12981,17027, Pelion,0,0,0,0,0,7,1,0,0
12982,17028,Mount Pelion,0,0,0,0,0,12,1,0,0
12983,17028, Pelion,0,0,0,0,0,7,1,0,0
12984,17029,Mount Pelion,0,0,0,0,0,12,1,0,0
12985,17029, Pelion,0,0,0,0,0,7,1,0,0
12986,17090,One Tem,0,0,0,0,0,7,1,0,0
12987,17090, Tem,0,0,0,0,0,4,1,0,0
12988,17091,One Tem,0,0,0,0,0,7,1,0,0
12989,17091, Tem,0,0,0,0,0,4,1,0,0
12990,17092,One Tem,0,0,0,0,0,7,1,0,0
12991,17092, Tem,0,0,0,0,0,4,1,0,0
12992,17093,One Tem,0,0,0,0,0,7,1,0,0
12993,17093, Tem,0,0,0,0,0,4,1,0,0
12994,17094,One Tem,0,0,0,0,0,7,1,0,0
12995,17094, Tem,0,0,0,0,0,4,1,0,0
12996,17095,One Tem,0,0,0,0,0,7,1,0,0
12997,17095, Tem,0,0,0,0,0,4,1,0,0
12998,17096,One Tem,0,0,0,0,0,7,1,0,0
12999,17096, Tem,0,0,0,0,0,4,1,0,0
13000,17193,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13001,17193, Grigoriou,0,0,0,0,0,10,1,0,0
13002,17194,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13003,17194, Grigoriou,0,0,0,0,0,10,1,0,0
13004,17195,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13005,17195, Grigoriou,0,0,0,0,0,10,1,0,0
13006,17196,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13007,17196, Grigoriou,0,0,0,0,0,10,1,0,0
13008,17197,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13009,17197, Grigoriou,0,0,0,0,0,10,1,0,0
13010,17198,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13011,17198, Grigoriou,0,0,0,0,0,10,1,0,0
13012,17199,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13013,17199, Grigoriou,0,0,0,0,0,10,1,0,0
13014,17200,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13015,17200, Grigoriou,0,0,0,0,0,10,1,0,0
13016,17201,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13017,17201, Grigoriou,0,0,0,0,0,10,1,0,0
13018,17202,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13019,17202, Grigoriou,0,0,0,0,0,10,1,0,0
13020,17203,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13021,17203, Grigoriou,0,0,0,0,0,10,1,0,0
13022,17204,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13023,17204, Grigoriou,0,0,0,0,0,10,1,0,0
13024,17205,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13025,17205, Grigoriou,0,0,0,0,0,10,1,0,0
13026,17206,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13027,17206, Grigoriou,0,0,0,0,0,10,1,0,0
13028,17207,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13029,17207, Grigoriou,0,0,0,0,0,10,1,0,0
13030,17208,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13031,17208, Grigoriou,0,0,0,0,0,10,1,0,0
13032,17209,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13033,17209, Grigoriou,0,0,0,0,0,10,1,0,0
13034,17210,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13035,17210, Grigoriou,0,0,0,0,0,10,1,0,0
13036,17211,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13037,17211, Grigoriou,0,0,0,0,0,10,1,0,0
13038,17212,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13039,17212, Grigoriou,0,0,0,0,0,10,1,0,0
13040,17213,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13041,17213, Grigoriou,0,0,0,0,0,10,1,0,0
13042,17214,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13043,17214, Grigoriou,0,0,0,0,0,10,1,0,0
13044,17215,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13045,17215, Grigoriou,0,0,0,0,0,10,1,0,0
13046,17216,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13047,17216, Grigoriou,0,0,0,0,0,10,1,0,0
13048,17217,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13049,17217, Grigoriou,0,0,0,0,0,10,1,0,0
13050,17218,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13051,17218, Grigoriou,0,0,0,0,0,10,1,0,0
13052,17219,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13053,17219, Grigoriou,0,0,0,0,0,10,1,0,0
13054,17220,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13055,17220, Grigoriou,0,0,0,0,0,10,1,0,0
13056,17221,Yiannis Grigoriou,0,0,0,0,0,17,1,0,0
13057,17221, Grigoriou,0,0,0,0,0,10,1,0,0
13058,17282,But Volos,0,0,0,0,0,9,1,1,0
13059,17282, Volos,0,0,0,0,0,6,1,0,0
13060,17283,But Volos,0,0,0,0,0,9,1,1,0
13061,17283, Volos,0,0,0,0,0,6,1,0,0
13062,17284,But Volos,0,0,0,0,0,9,1,1,0
13063,17284, Volos,0,0,0,0,0,6,1,0,0
13064,17285,But Volos,0,0,0,0,0,9,1,1,0
13065,17285, Volos,0,0,0,0,0,6,1,0,0
13066,17286,But Volos,0,0,0,0,0,9,1,1,0
13067,17286, Volos,0,0,0,0,0,6,1,0,0
13068,17287,But Volos,0,0,0,0,0,9,1,1,0
13069,17287, Volos,0,0,0,0,0,6,1,0,0
13070,17288,But Volos,0,0,0,0,0,9,1,1,0
13071,17288, Volos,0,0,0,0,0,6,1,0,0
13072,17289,But Volos,0,0,0,0,0,9,1,1,0
13073,17289, Volos,0,0,0,0,0,6,1,0,0
13074,17290,But Volos,0,0,0,0,0,9,1,1,0
13075,17290, Volos,0,0,0,0,0,6,1,0,0
13076,17291,Middle East,0,0,0,0,0,11,1,0,0
13077,17291, East,0,0,0,0,0,5,1,0,0
13078,17292,Middle East,0,0,0,0,0,11,1,0,0
13079,17292, East,0,0,0,0,0,5,1,0,0
13080,17293,Middle East,0,0,0,0,0,11,1,0,0
13081,17293, East,0,0,0,0,0,5,1,0,0
13082,17294,Middle East,0,0,0,0,0,11,1,0,0
13083,17294, East,0,0,0,0,0,5,1,0,0
13084,17295,Middle East,0,0,0,0,0,11,1,0,0
13085,17295, East,0,0,0,0,0,5,1,0,0
13086,17296,Middle East,0,0,0,0,0,11,1,0,0
13087,17296, East,0,0,0,0,0,5,1,0,0
13088,17297,Middle East,0,0,0,0,0,11,1,0,0
13089,17297, East,0,0,0,0,0,5,1,0,0
13090,17298,Middle East,0,0,0,0,0,11,1,0,0
13091,17298, East,0,0,0,0,0,5,1,0,0
13092,17299,Middle East,0,0,0,0,0,11,1,0,0
13093,17299, East,0,0,0,0,0,5,1,0,0
13094,17300,Middle East,0,0,0,0,0,11,1,0,0
13095,17300, East,0,0,0,0,0,5,1,0,0
13096,17301,Middle East,0,0,0,0,0,11,1,0,0
13097,17301, East,0,0,0,0,0,5,1,0,0
13098,17302,Middle East,0,0,0,0,0,11,1,0,0
13099,17302, East,0,0,0,0,0,5,1,0,0
13100,17303,Middle East,0,0,0,0,0,11,1,0,0
13101,17303, East,0,0,0,0,0,5,1,0,0
13102,17304,Middle East,0,0,0,0,0,11,1,0,0
13103,17304, East,0,0,0,0,0,5,1,0,0
13104,17305,Middle East,0,0,0,0,0,11,1,0,0
13105,17305, East,0,0,0,0,0,5,1,0,0
13106,17306,Middle East,0,0,0,0,0,11,1,0,0
13107,17306, East,0,0,0,0,0,5,1,0,0
13108,17307,Middle East,0,0,0,0,0,11,1,0,0
13109,17307, East,0,0,0,0,0,5,1,0,0
13110,17308,Middle East,0,0,0,0,0,11,1,0,0
13111,17308, East,0,0,0,0,0,5,1,0,0
13112,17309,Middle East,0,0,0,0,0,11,1,0,0
13113,17309, East,0,0,0,0,0,5,1,0,0
13114,17310,Middle East,0,0,0,0,0,11,1,0,0
13115,17310, East,0,0,0,0,0,5,1,0,0
13116,17311,Middle East,0,0,0,0,0,11,1,0,0
13117,17311, East,0,0,0,0,0,5,1,0,0
13118,17312,Middle East,0,0,0,0,0,11,1,0,0
13119,17312, East,0,0,0,0,0,5,1,0,0
13120,17313,Middle East,0,0,0,0,0,11,1,0,0
13121,17313, East,0,0,0,0,0,5,1,0,0
13122,17314,Middle East,0,0,0,0,0,11,1,0,0
13123,17314, East,0,0,0,0,0,5,1,0,0
13124,17315,Middle East,0,0,0,0,0,11,1,0,0
13125,17315, East,0,0,0,0,0,5,1,0,0
13126,17316,Middle East,0,0,0,0,0,11,1,0,0
13127,17316, East,0,0,0,0,0,5,1,0,0
13128,17317,Middle East,0,0,0,0,0,11,1,0,0
13129,17317, East,0,0,0,0,0,5,1,0,0
13130,17318,Middle East,0,0,0,0,0,11,1,0,0
13131,17318, East,0,0,0,0,0,5,1,0,0
13132,17319,Middle East,0,0,0,0,0,11,1,0,0
13133,17319, East,0,0,0,0,0,5,1,0,0
13134,17320,Middle East,0,0,0,0,0,11,1,0,0
13135,17320, East,0,0,0,0,0,5,1,0,0
13136,17358,Christina Koutsieri,0,0,0,0,0,19,1,0,0
13137,17358, Koutsieri,0,0,0,0,0,10,1,0,0
